,entry_id,updated,published,title,authors,summary,comment,journal_ref,doi,primary_category,categories,pdf_url
31,http://arxiv.org/abs/2304.14468v1,2023-04-27 19:09:08+00:00,2023-04-27 19:09:08+00:00,Diagonals of self-adjoint operators II: Non-compact operators,"Marcin Bownik, John Jasper","Given a self-adjoint operator $T$ on a separable infinite-dimensional Hilbert
space we study the problem of characterizing the set $\mathcal D(T)$ of all
possible diagonals of $T$. For operators $T$ with at least two points in their
essential spectrum $\sigma_{ess}(T)$, we give a complete characterization of
$\mathcal D(T)$ for the class of self-adjoint operators sharing the same
spectral measure as $T$ with a possible exception of multiplicities of
eigenvalues at the extreme points of $\sigma_{ess}(T)$. We also give a more
precise description of $\mathcal D(T)$ for a fixed self-adjoint operator $T$,
albeit modulo the kernel problem for special classes of operators. These
classes consist of operators $T$ for which an extreme point of the essential
spectrum $\sigma_{ess}(T)$ is also an extreme point of the spectrum
$\sigma(T)$. Our results generalize a characterization of diagonals of
orthogonal projections by Kadison, Blaschke-type results of M\""uller and
Tomilov, and Loreaux and Weiss, and a characterization of diagonals of
operators with finite spectrum by the authors.","This is the second part of the paper which was originally submitted
  as arXiv:2212.08182v1",,,math.FA,"['math.FA', 'math.SP']",http://arxiv.org/pdf/2304.14468v1
32,http://arxiv.org/abs/2304.14266v1,2023-04-27 15:26:22+00:00,2023-04-27 15:26:22+00:00,On recovering Sturm--Liouville-type operators with global delay on graphs from two spectra,Sergey Buterin,"We suggest a new formulation of the inverse spectral problem for second-order
functional-differential operators on star-shaped graphs with global delay. The
latter means that the delay, being measured in the direction to a specific
boundary vertex, called the root, propagates through the internal vertex to
other edges. Now, we intend to recover the potentials given the spectra of two
boundary value problems on the graph with a common set of boundary conditions
at all boundary vertices except the root. We prove the uniqueness theorem and
obtain a constructive procedure for solving this inverse problem assuming that
the common boundary conditions are of the Robin type and they are pairwise
linearly independent. Although we focus on graphs with equal edges when the
delay parameter also coincides with their length, the proposed formulation is
expected to be relevant for more general situations including non-star trees
with non-equal edges and with a wide range for the global delay parameter.",13 pages,,,math.SP,"['math.SP', '34A55 34K29 34B45']",http://arxiv.org/pdf/2304.14266v1
33,http://arxiv.org/abs/2304.13373v1,2023-04-26 08:29:08+00:00,2023-04-26 08:29:08+00:00,Aharonov-Casher theorems for manifolds with boundary and APS boundary condition,Marie Fialová,"The Aharonov-Casher theorem is a result on the number of the so-called zero
modes of a system described by the magnetic Pauli operator in $\mathbb{R}^2$.
In this paper we are addressing the same question for the Dirac operator when
$\mathbb{R}^2$ is exchanged by a flat two-dimensional manifold with boundary.
More concretely we are interested in the plane and a disc with a finite number
of circular holes cut out. We consider a smooth compactly supported magnetic
field on the manifold and an arbitrary magnetic field inside the holes. For the
Dirac operator in this setting we take the domain given by the famous
Atiyah-Patodi-Singer boundary condition.","34 pages, comments are welcome",,,math-ph,"['math-ph', 'math.MP', 'math.SP']",http://arxiv.org/pdf/2304.13373v1
34,http://arxiv.org/abs/2304.13272v1,2023-04-26 04:06:10+00:00,2023-04-26 04:06:10+00:00,A general Dixmier trace formula for the density of states on open manifolds,"Eva-Maria Hekkelman, Edward McDonald","We give an abstract formulation of the Dixmier trace formula for the density
of states. This recovers prior versions and allows us to provide a Dixmier
trace formula for the density of states of second order elliptic differential
operators on manifolds of bounded geometry satisfying a certain geometric
condition. This formula gives a new perspective on Roe's index on open
manifolds.","31 pages, no figures",,,math-ph,"['math-ph', 'cond-mat.other', 'math.FA', 'math.MG', 'math.MP', 'math.SP', '47N50 (Primary) and 58J42, 53C23 (Secondary)']",http://arxiv.org/pdf/2304.13272v1
35,http://arxiv.org/abs/2304.13127v1,2023-04-25 20:09:47+00:00,2023-04-25 20:09:47+00:00,Oversampling on a class of symmetric regular de Branges spaces,"Luis O. Silva, Julio H. Toloza","A de Branges space $\mathcal B$ is regular if the constants belong to its
space of associated functions and is symmetric if it is isometrically invariant
under the map $F(z) \mapsto F(-z)$. Let $K_\mathcal{B}(z,w)$ be the reproducing
kernel in $\mathcal B$ and $S_{\mathcal{B}}$ be the operator of multiplication
by the independent variable with maximal domain in $\mathcal B$.
  Loosely speaking, we say that $\mathcal B$ has the $\ell_p$-oversampling
property relative to a proper subspace $\mathcal A$ of it, with
$p\in(2,\infty]$, if there exists $J_{\mathcal A\mathcal
B}:\mathbb{C}\times\mathbb{C}\to\mathbb{C}$ such that $J(\cdot,w)\in\mathcal B$
for all $w\in\mathbb{C}$, \begin{equation*} \sum_{\lambda\in\sigma(S_{\mathcal
B}^{\gamma})} \left(\frac{\lvert
J_{\mathcal{A}\mathcal{B}}(z,\lambda)\rvert}{K_\mathcal{B}(\lambda,\lambda)^{1/2}}\right)^{p/(p-1)}
<\infty, \quad\text{and}\quad F(z) = \sum_{\lambda\in\sigma(S_{\mathcal
B}^{\gamma})}
  \frac{J_{\mathcal{A}\mathcal{B}}(z,\lambda)}{K_\mathcal{B}(\lambda,\lambda)}F(\lambda)
\quad (F\in\mathcal A), \end{equation*} for almost every self-adjoint extension
$S_{\mathcal B}^{\gamma}$ of $S_{\mathcal{B}}$. This definition is motivated by
the well-known oversampling property of Paley-Wiener spaces.
  In this paper we provide sufficient conditions for a symmetric, regular de
Branges space to have the $\ell_p$-oversampling property relative to a chain of
de Branges subspaces of it.",18 pages,,,math.FA,"['math.FA', 'math.SP', '42C15, 46E22, 47A06, 47B32, 94A20']",http://arxiv.org/pdf/2304.13127v1
36,http://arxiv.org/abs/2304.12834v1,2023-04-25 14:05:18+00:00,2023-04-25 14:05:18+00:00,Quasi-ergodicity of compact strong Feller semigroups on $L^2$,"Kamil Kaleta, René L. Schilling","We study the quasi-ergodicity of compact strong Feller semigroups $U_t$, $t >
0$, on $L^2(M,\mu)$; we assume that $M$ is a locally compact Polish space
equipped with a locally finite Borel measue $\mu$. The operators $U_t$ are
ultracontractive and positivity preserving, but not necessarily self-adjoint or
normal. We are mainly interested in those cases where the measure $\mu$ is
infinite and the semigroup is not intrinsically ultracontractive. We relate
quasi-ergodicity on $L^p(M,\mu)$ and uniqueness of the quasi-stationary measure
with the finiteness of the heat content of the semigroup (for large values of
$t$) and with the progressive uniform ground state domination property. The
latter property is equivalent to a variant of quasi-ergodicity which
progressively propagates in space as $t \uparrow \infty$; the propagation rate
is determined by the decay of $U_t \mathbb{1}_M(x)$. We discuss several
applications and illustrate our results with examples. This includes a complete
description of quasi-ergodicity for a large class of semigroups corresponding
to non-local Schr\""odinger operators with confining potentials.",33 pages,,,math.FA,"['math.FA', 'math-ph', 'math.MP', 'math.PR', 'math.SP', 'Primary 47D06, Secondary 37A30, 47A35, 47D08, 60G53, 60J35']",http://arxiv.org/pdf/2304.12834v1
37,http://arxiv.org/abs/2304.12614v1,2023-04-25 07:14:38+00:00,2023-04-25 07:14:38+00:00,Determination of first order perturbation for bi-harmonic operator by asymptotic boundary spectral data,"Nesrine Aroua, Mourad Bellassoued","This article deals with the multidimensional Borg-Levinson theorem for
perturbed bi-harmonic operator. More precisely, in a bounded smooth domain of
$\R^n$, with $n \geq 2$, we prove the stability of the first and zero order
coefficients of the bi-harmonic operator from some asymptotic behavior of the
boundary spectral data of the corresponding bi-harmonic operator i.e., the
Dirichlet eigenvalues and the Neumann trace on the boundary of the associated
eigenfunctions.",,,,math.AP,"['math.AP', 'math.SP']",http://arxiv.org/pdf/2304.12614v1
38,http://arxiv.org/abs/2304.12551v1,2023-04-25 03:37:40+00:00,2023-04-25 03:37:40+00:00,On Uniform Consistency of Spectral Embeddings,"Ruofei Zhao, Songkai Xue, Yuekai Sun","In this paper, we study the convergence of the spectral embeddings obtained
from the leading eigenvectors of certain similarity matrices to their
population counterparts. We opt to study this convergence in a uniform (instead
of average) sense and highlight the benefits of this choice. Using the
Newton-Kantorovich Theorem and other tools from functional analysis, we first
establish a general perturbation result for orthonormal bases of invariant
subspaces. We then apply this general result to normalized spectral clustering.
By tapping into the rich literature of Sobolev spaces and exploiting some
concentration results in Hilbert spaces, we are able to prove a finite sample
error bound on the uniform consistency error of the spectral embeddings in
normalized spectral clustering.",,,,math.ST,"['math.ST', 'math.SP', 'stat.TH']",http://arxiv.org/pdf/2304.12551v1
39,http://arxiv.org/abs/2304.12275v1,2023-04-24 17:14:53+00:00,2023-04-24 17:14:53+00:00,Central limit theorem for smooth statistics of one-dimensional free fermions,"Alix Deleporte, Gaultier Lambert","We consider the determinantal point processes associated with the spectral
projectors of a Schr\""odinger operator on $\mathbb{R}$, with a smooth confining
potential. In the semiclassical limit, where the number of particles tends to
infinity, we obtain a Szeg\H{o}-type central limit theorem (CLT) for the
fluctuations of smooth linear statistics. More precisely, the Laplace transform
of any statistic converges without renormalization to a Gaussian limit with a
$H^{1/2}$-type variance, which depends on the potential. In the one-well
(one-cut) case, using the quantum action-angle theorem and additional
micro-local tools, we reduce the problem to the asymptotics of Fredholm
determinants of certain approximately Toeplitz operators. In the multi-cut
case, we show that for generic potentials, a similar result holds and the
contributions of each wells are independent in the limit",,,,math.SP,"['math.SP', 'math-ph', 'math.MP', 'math.PR']",http://arxiv.org/pdf/2304.12275v1
40,http://arxiv.org/abs/2304.12075v2,2023-05-04 13:52:29+00:00,2023-04-24 13:12:33+00:00,Chebotarëv's nonvanishing minors for eigenvectors of random matrices and graphs,Tarek Emmrich,"For a matrix $M \in K^{n \times n}$ we establish a condition on the Galois
group of the characteristic polynomial $\varphi$ that induces nonvanishing of
the minors of the eigenvector matrix of $M$. For $K=\mathbb{Z}$ recent results
by Eberhard show that, conditionally on the extended Riemann hypothesis, this
condition is satisfied with high probability and hence with high probability
the minors of eigenvectors matrices of random integer matrices are nonzero. For
random graphs this will yield a novel uncertainty principle, related to
Chebotar\""ev's theorem on the roots of unity and results from Tao and Meshulam.","7 pages, 2 figures",,,math.SP,"['math.SP', 'math.PR', '05C25 (Primary) 65T50, 15B52, 05C50 (Secondary)']",http://arxiv.org/pdf/2304.12075v2
41,http://arxiv.org/abs/2304.11904v1,2023-04-24 08:25:43+00:00,2023-04-24 08:25:43+00:00,Spectral analysis of $N$-body Schrödinger operators at two-cluster thresholds,"Erik Skibsted, Xue Ping Wang","This book provides a systematic study of spectral and scattering theory for
many-body Schr\""odinger operators at two-cluster thresholds. While the two-body
problem (reduced after separation of the center of mass motion to a one-body
problem at zero energy) is a well-studied subject, the literature on the
many-body problem is sparse. However our analysis covers for example the system
of three particles interacting by Coulomb potentials and restricted to a small
energy region to the right of a fixed nonzero two-body eigenvalue $\lambda_0$.
In general we address the question: How does scattering quantities for the
many-body atomic and molecular models behave in the limit when the total energy
approaches a fixed two-cluster threshold $\lambda_0$? This includes mapping
properties and singularities of the limiting scattering matrix, asymptotics of
the total scattering cross-section and absence of transmission from one channel
to another in the small inter-cluster kinetic energy region. Our principal
tools are the Feshbach-Grushin dimension reduction method and spectral analysis
based on a certain Mourre estimate. Additional topics (of independent interest)
are the limiting absorption principle, micro-local resolvent estimates, Rellich
and Sommerfeld type theorems and asymptotics of the limiting resolvents at
thresholds. While all of these features are fairly well-understood for two-body
Schr\""odinger operators, they are poorly understood in the many-body case even
for two-cluster thresholds. It is the goal of the book to remedy this point.
The mathematical physics field under study is very rich, and there are many
open problems, several of them stated explicitly in the book for the interested
reader.",,,,math-ph,"['math-ph', 'math.MP', 'math.SP']",http://arxiv.org/pdf/2304.11904v1
